@relation 'Metro_Interstate_Traffic_Volume_final-weka.filters.unsupervised.attribute.Remove-R6,8-11-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute holiday {'New Years Day',None,'Martin Luther King Jr Day','Washingtons Birthday','Memorial Day','Independence Day','State Fair','Labor Day'}
@attribute temp numeric
@attribute rain_1h numeric
@attribute snow_1h numeric
@attribute clouds_all numeric
@attribute weather_description {'sky is clear',mist,'broken clouds','overcast clouds','light snow',haze,'scattered clouds','few clouds','light intensity drizzle',fog,snow,'heavy snow','proximity thunderstorm','shower drizzle','light rain',drizzle,'moderate rain','thunderstorm with light drizzle','proximity shower rain','light shower snow',thunderstorm,sleet,'Sky is Clear','thunderstorm with light rain','proximity thunderstorm with rain','thunderstorm with heavy rain','heavy intensity rain','thunderstorm with rain','heavy intensity drizzle',smoke,'light intensity shower rain','proximity thunderstorm with drizzle'}
@attribute hour numeric
@attribute traffic_volume numeric

@data
None,0.452453,0,0,0.978261,'overcast clouds',0.73913,6310
None,0.451024,0,0,0.815217,'broken clouds',0.782609,4591
None,0.44769,0,0,0.978261,'overcast clouds',0.826087,3493
None,0.441181,0,0,0.978261,'overcast clouds',0.869565,2991
None,0.436577,0,0,0.978261,'overcast clouds',0.913043,2592
None,0.434672,0,0,0.978261,'overcast clouds',0.956522,1664
None,0.428639,0,0,0.978261,'overcast clouds',1,1093
None,0.427369,0,0,0.978261,'overcast clouds',0,609
None,0.417209,0,0,0.978261,'overcast clouds',0.043478,346
None,0.421178,0,0,0.978261,'overcast clouds',0.086957,228
None,0.420067,0,0,0.978261,'overcast clouds',0.130435,330
None,0.411653,0,0,0.815217,'broken clouds',0.173913,868
None,0.412764,0,0,0.978261,'overcast clouds',0.217391,2903
None,0.415145,0,0,0.978261,'overcast clouds',0.26087,5530
None,0.416415,0,0,0.978261,'overcast clouds',0.304348,6833
None,0.410541,0,0,0.978261,'overcast clouds',0.347826,6206
None,0.417209,0,0,0.978261,haze,0.391304,5222
None,0.427528,0,0,0.978261,haze,0.434783,4573
None,0.441022,0,0,0.978261,haze,0.478261,5059
None,0.455787,0,0,0.978261,'overcast clouds',0.521739,5162
None,0.468963,0,0,0.815217,'broken clouds',0.565217,5165
None,0.478489,0,0,0.978261,'overcast clouds',0.608696,5386
None,0.484839,0,0,0.434783,'scattered clouds',0.652174,5963
None,0.493253,0,0,0.978261,'overcast clouds',0.695652,6918
None,0.495475,0,0,0.978261,'overcast clouds',0.73913,6374
None,0.497698,0,0,0.217391,'few clouds',0.782609,4694
None,0.495634,0,0,0.054348,'sky is clear',0.826087,3737
None,0.471821,0,0,0.01087,'sky is clear',0.869565,3510
None,0.441499,0,0,0.054348,'sky is clear',0.913043,2896
None,0.417209,0,0,0.01087,'sky is clear',0.956522,2298
None,0.400222,0,0,0.01087,'sky is clear',1,1235
None,0.379743,0,0,0.01087,'sky is clear',0,645
None,0.373075,0,0,0.01087,'sky is clear',0.043478,379
None,0.366407,0,0,0.01087,'sky is clear',0.086957,285
None,0.361803,0,0,0.01087,mist,0.130435,382
None,0.349262,0,0,0.01087,'sky is clear',0.173913,800
None,0.347357,0,0,0.01087,'sky is clear',0.217391,2744
None,0.350532,0,0,0.01087,'sky is clear',0.26087,5245
None,0.357835,0,0,0.01087,'sky is clear',0.304348,6407
None,0.364185,0,0,0.815217,'broken clouds',0.347826,5885
None,0.401334,0,0,0.815217,'broken clouds',0.391304,5294
None,0.428481,0,0,0.01087,'sky is clear',0.434783,4876
None,0.450071,0,0,0.815217,'broken clouds',0.478261,5230
None,0.462613,0,0,0.978261,'overcast clouds',0.521739,5405
None,0.46944,0,0,0.815217,'broken clouds',0.565217,5369
None,0.473885,0,0,0.978261,'overcast clouds',0.608696,5525
None,0.478489,0,0,0.01087,'sky is clear',0.652174,6042
None,0.485791,0,0,0.978261,'overcast clouds',0.695652,6712
None,0.480711,0,0,0.978261,'overcast clouds',0.73913,6248
None,0.480711,0,0,0.978261,'overcast clouds',0.782609,5041
None,0.471027,0,0,0.434783,'scattered clouds',0.826087,4067
None,0.464677,0,0,0.434783,'scattered clouds',0.869565,3229
None,0.461502,0,0,0.978261,'proximity thunderstorm',0.913043,2915
None,0.456898,0,0,0.978261,'overcast clouds',0.956522,2928
None,0.456263,0,0,0.434783,'scattered clouds',1,2932
None,0.45404,0,0,0.978261,'overcast clouds',0,1453
None,0.449913,0,0,0.815217,'broken clouds',0.043478,950
None,0.386411,0,0,0.815217,'broken clouds',0.347826,3049
None,0.382124,0,0,0.815217,'broken clouds',0.391304,3912
None,0.387363,0,0,0.815217,'broken clouds',0.434783,4466
None,0.401334,0,0,0.815217,'broken clouds',0.478261,6006
None,0.410383,0,0,0.01087,'sky is clear',0.521739,6470
None,0.430862,0,0,0.01087,'sky is clear',0.565217,5148
None,0.446738,0,0,0.01087,'sky is clear',0.608696,4994
None,0.456898,0,0,0.01087,'sky is clear',0.652174,5019
None,0.464836,0,0,0.01087,'sky is clear',0.695652,4874
None,0.476266,0,0,0.01087,'sky is clear',0.73913,4787
None,0.480076,0,0,0.01087,'sky is clear',0.782609,4511
None,0.474996,0,0,0.01087,'sky is clear',0.826087,3788
None,0.451024,0,0,0.054348,'sky is clear',0.869565,3044
None,0.448801,0,0,0.217391,'few clouds',0.913043,3602
None,0.428639,0,0,0.217391,'few clouds',0.956522,4409
None,0.424194,0,0,0.01087,'sky is clear',1,2104
None,0.41959,0,0,0.01087,'sky is clear',0,1324
None,0.411653,0,0,0.01087,'sky is clear',0.043478,795
None,0.40816,0,0,0.01087,'sky is clear',0.086957,658
None,0.399111,0,0,0.01087,'sky is clear',0.130435,340
None,0.396888,0,0,0.01087,'sky is clear',0.173913,274
None,0.393555,0,0,0.434783,'scattered clouds',0.217391,440
None,0.390062,0,0,0.978261,'overcast clouds',0.26087,771
None,0.385617,0,0,0.815217,'broken clouds',0.304348,1158
None,0.382124,0,0,0.815217,'broken clouds',0.347826,1847
None,0.387839,0,0,0.01087,'sky is clear',0.391304,2788
None,0.401334,0,0,0.01087,'sky is clear',0.434783,3617
None,0.421337,0,0,0.01087,'sky is clear',0.478261,3939
None,0.4388,0,0,0.434783,'scattered clouds',0.521739,4628
None,0.460232,0,0,0.434783,'scattered clouds',0.565217,4615
None,0.476266,0,0,0.434783,'scattered clouds',0.608696,4447
None,0.49103,0,0,0.978261,'overcast clouds',0.652174,4447
None,0.504683,0,0,0.978261,'overcast clouds',0.695652,4540
None,0.504525,0,0,0.978261,'overcast clouds',0.73913,4345
None,0.498492,0,0,0.978261,'overcast clouds',0.782609,3799
None,0.498492,0,0,0.978261,'overcast clouds',0.826087,2980
None,0.488014,0,0,0.978261,'overcast clouds',0.869565,2784
None,0.481505,0,0,0.217391,'few clouds',0.913043,3967
None,0.480552,0,0,0.978261,'overcast clouds',0.956522,1794
None,0.479441,0,0,0.978261,'overcast clouds',1,984
None,0.477377,0,0,0.978261,'overcast clouds',0,518
None,0.474202,0,0,0.978261,'overcast clouds',0.043478,325
None,0.46944,0,0,0.978261,'light snow',0.086957,248
None,0.452135,0,0,0.978261,'light snow',0.130435,336
None,0.452135,0,0,0.978261,mist,0.130435,336
None,0.397682,0,0,1,'overcast clouds',0.173913,851
None,0.413875,0,0,0.978261,snow,0.217391,2625
None,0.413875,0,0,0.978261,mist,0.217391,2625
None,0.415145,0,0,0.978261,'light snow',0.26087,5213
None,0.415145,0,0,0.978261,'light rain',0.26087,5213
None,0.414987,0,0,0.978261,'light snow',0.304348,6382
None,0.413875,0,0,0.978261,'overcast clouds',0.347826,5654
None,0.415939,0,0,0.978261,'overcast clouds',0.391304,4843
None,0.420702,0,0,0.978261,'overcast clouds',0.434783,4129
None,0.433878,0,0,0.815217,'light rain',0.478261,4370
None,0.442451,0,0,0.434783,'scattered clouds',0.521739,4562
None,0.444515,0,0,0.978261,'overcast clouds',0.565217,4661
None,0.44769,0,0,0.978261,'moderate rain',0.608696,4992
None,0.44769,0,0,0.978261,'light snow',0.608696,4992
None,0.449913,0,0,0.978261,'light rain',0.652174,5494
None,0.448008,0,0,0.978261,'light rain',0.695652,6402
None,0.448008,0,0,0.978261,'light intensity drizzle',0.695652,6402
None,0.443404,0,0,0.978261,'light rain',0.73913,5956
None,0.443404,0,0,0.978261,drizzle,0.73913,5956
None,0.443404,0,0,0.978261,snow,0.73913,5956
None,0.435466,0,0,0.978261,'moderate rain',0.782609,4041
None,0.435466,0,0,0.978261,mist,0.782609,4041
None,0.435466,0,0,0.978261,'light intensity drizzle',0.782609,4041
None,0.433085,0,0,0.978261,'moderate rain',0.826087,3000
None,0.433085,0,0,0.978261,mist,0.826087,3000
None,0.433085,0,0,0.978261,'light snow',0.826087,3000
None,0.430862,0,0,0.978261,'proximity shower rain',0.869565,2500
None,0.430862,0,0,0.978261,mist,0.869565,2500
None,0.430862,0,0,0.978261,'light intensity drizzle',0.869565,2500
None,0.428639,0,0,0.978261,'moderate rain',0.913043,2012
None,0.428639,0,0,0.978261,mist,0.913043,2012
None,0.428639,0,0,0.978261,'light snow',0.913043,2012
None,0.428639,0,0,0.978261,drizzle,0.913043,2012
None,0.428639,0,0,0.978261,'light rain',0.956522,1413
None,0.428639,0,0,0.978261,mist,0.956522,1413
None,0.429751,0,0,0.978261,'moderate rain',1,877
None,0.429751,0,0,0.978261,mist,1,877
None,0.429751,0,0,0.978261,drizzle,1,877
None,0.428639,0,0,0.978261,'light intensity drizzle',0,516
None,0.428639,0,0,0.978261,mist,0,516
None,0.428639,0,0,0.978261,'moderate rain',0,516
None,0.428639,0,0,0.978261,haze,0,516
None,0.429751,0,0,0.978261,mist,0.043478,313
None,0.429751,0,0,0.978261,fog,0.043478,313
None,0.429751,0,0,0.978261,'light intensity drizzle',0.043478,313
None,0.429751,0,0,0.978261,haze,0.043478,313
None,0.427369,0,0,0.978261,mist,0.086957,249
None,0.426417,0,0,0.978261,mist,0.130435,344
None,0.427369,0,0,0.978261,mist,0.173913,879
None,0.426099,0,0,0.978261,mist,0.217391,2781
None,0.426099,0,0,0.978261,mist,0.26087,5421
None,0.424829,0,0,0.978261,mist,0.304348,6696
None,0.424829,0,0,0.978261,haze,0.304348,6696
None,0.424829,0,0,0.978261,mist,0.347826,5970
None,0.424829,0,0,0.978261,haze,0.347826,5970
None,0.426417,0,0,0.978261,mist,0.391304,5088
None,0.426417,0,0,0.978261,haze,0.391304,5088
None,0.428639,0,0,0.978261,mist,0.434783,4388
None,0.431973,0,0,0.978261,'overcast clouds',0.478261,4466
None,0.437689,0,0,0.978261,mist,0.521739,5025
None,0.450071,0,0,0.978261,'overcast clouds',0.565217,4793
None,0.46944,0,0,0.434783,'scattered clouds',0.608696,5374
None,0.487855,0,0,0.217391,'few clouds',0.652174,5801
None,0.511192,0,0,0.217391,'few clouds',0.695652,6868
None,0.533418,0,0,0.01087,'sky is clear',0.73913,6139
None,0.538498,0,0,0.054348,'sky is clear',0.782609,4715
None,0.539609,0,0,0.054348,'sky is clear',0.826087,3441
None,0.518336,0,0,0.054348,'sky is clear',0.869565,2952
None,0.483728,0,0,0.054348,'sky is clear',0.913043,2415
None,0.466741,0,0,0.01087,'sky is clear',0.956522,2058
None,0.45404,0,0,0.01087,'sky is clear',1,1060
None,0.439911,0,0,0.01087,'sky is clear',0,600
None,0.437689,0,0,0.01087,haze,0.043478,380
None,0.423401,0,0,0.01087,mist,0.086957,263
None,0.414987,0,0,0.01087,mist,0.130435,352
None,0.409271,0,0,0.01087,mist,0.173913,859
None,0.4107,0,0,0.01087,mist,0.217391,2825
None,0.4107,0,0,0.01087,haze,0.217391,2825
None,0.407684,0,0,0.01087,mist,0.26087,5355
None,0.405461,0,0,0.054348,mist,0.304348,6650
None,0.412764,0,0,0.01087,mist,0.347826,6014
None,0.440229,0,0,0.434783,mist,0.391304,5082
None,0.470551,0,0,0.01087,mist,0.434783,4655
None,0.516431,0,0,0.815217,'broken clouds',0.478261,4775
None,0.537546,0,0,0.434783,'scattered clouds',0.521739,5066
None,0.551357,0,0,0.815217,'broken clouds',0.565217,5197
None,0.561359,0,0,0.978261,'overcast clouds',0.608696,5484
None,0.565169,0,0,0.978261,'overcast clouds',0.652174,5938
None,0.561994,0,0,0.434783,'scattered clouds',0.695652,6988
None,0.546436,0,0,0.978261,'light rain',0.73913,6540
None,0.546436,0,0,0.978261,'light intensity drizzle',0.73913,6540
None,0.544055,0,0,0.978261,'overcast clouds',0.782609,4918
None,0.530243,0,0,0.978261,'overcast clouds',0.826087,3392
None,0.508017,0,0,0.434783,'scattered clouds',0.869565,3105
None,0.48468,0,0,0.815217,'broken clouds',0.913043,2616
None,0.465153,0,0,0.01087,'sky is clear',0.956522,1736
None,0.448008,0,0,0.01087,'sky is clear',1,1132
None,0.419273,0,0,0.01087,'sky is clear',0,553
None,0.402286,0,0,0.01087,'sky is clear',0.043478,354
None,0.376885,0,0,0.01087,'sky is clear',0.130435,353
None,0.36736,0,0,0.01087,'sky is clear',0.173913,859
None,0.355612,0,0,0.01087,'sky is clear',0.217391,2804
None,0.345134,0,0,0.01087,'sky is clear',0.26087,5405
None,0.337673,0,0,0.434783,'scattered clouds',0.304348,6460
None,0.334498,0,0,0.054348,'sky is clear',0.347826,6002
None,0.350373,0,0,0.217391,'few clouds',0.391304,4995
None,0.364026,0,0,0.217391,'few clouds',0.434783,4579
None,0.377838,0,0,0.054348,'sky is clear',0.478261,5058
None,0.396888,0,0,0.01087,'sky is clear',0.521739,5252
None,0.411494,0,0,0.01087,'sky is clear',0.565217,5338
None,0.43499,0,0,0.217391,'few clouds',0.608696,5562
None,0.44896,0,0,0.01087,'light snow',0.652174,6040
None,0.465947,0,0,0.217391,'few clouds',0.695652,6573
None,0.473091,0,0,0.217391,'few clouds',0.73913,6034
None,0.479759,0,0,0.01087,'sky is clear',0.782609,5050
None,0.470075,0,0,0.01087,'sky is clear',0.826087,3656
None,0.452453,0,0,0.054348,'sky is clear',0.869565,3373
None,0.432132,0,0,0.054348,'sky is clear',0.913043,3584
None,0.409748,0,0,0.01087,'sky is clear',0.956522,3691
None,0.408319,0,0,0.01087,'sky is clear',1,1484
None,0.400381,0,0,0.01087,'sky is clear',0,817
None,0.394507,0,0,0.01087,'sky is clear',0.043478,413
None,0.383235,0,0,0.01087,'sky is clear',0.086957,329
None,0.365296,0,0,0.01087,'sky is clear',0.130435,359
None,0.358311,0,0,0.01087,'sky is clear',0.173913,749
None,0.350373,0,0,0.01087,'sky is clear',0.217391,2367
None,0.346245,0,0,0.01087,'sky is clear',0.26087,4463
None,0.340848,0,0,0.815217,'broken clouds',0.304348,5449
None,0.348151,0,0,0.434783,'scattered clouds',0.347826,5227
None,0.375615,0,0,0.815217,'broken clouds',0.391304,4964
None,0.406414,0,0,0.815217,'light snow',0.434783,4892
None,0.431656,0,0,0.815217,'light snow',0.478261,5350
None,0.453405,0,0,0.978261,'light snow',0.521739,5783
None,0.454675,0,0,0.978261,'light snow',0.565217,5589
None,0.465947,0,0,0.978261,'light snow',0.608696,5713
None,0.45912,0,0,0.978261,'light snow',0.652174,5936
None,0.45912,0,0,0.978261,'light rain',0.652174,5936
None,0.451977,0,0,0.978261,'light snow',0.695652,6137
None,0.45404,0,0,0.978261,'overcast clouds',0.73913,5289
None,0.446738,0,0,0.978261,'overcast clouds',0.782609,4573
None,0.438324,0,0,0.815217,'broken clouds',0.826087,3604
None,0.429751,0,0,0.01087,'sky is clear',0.869565,3233
None,0.416098,0,0,0.978261,'overcast clouds',0.913043,3024
None,0.4107,0,0,0.815217,'broken clouds',0.956522,2358
None,0.403239,0,0,0.978261,'light snow',1,1685
None,0.392443,0,0,0.978261,snow,0,963
None,0.392443,0,0,0.978261,mist,0,963
None,0.393396,0,0,0.978261,snow,0.043478,580
None,0.393396,0,0,0.978261,mist,0.043478,580
None,0.393396,0,0,0.978261,fog,0.043478,580
None,0.398,0,0,0.978261,'heavy snow',0.086957,485
None,0.398,0,0,0.978261,mist,0.086957,485
None,0.409271,0,0,0.978261,snow,0.130435,386
None,0.409271,0,0,0.978261,mist,0.130435,386
None,0.411494,0,0,0.978261,mist,0.173913,352
None,0.411494,0,0,0.978261,'heavy snow',0.173913,352
None,0.407049,0,0,0.978261,'light rain',0.217391,588
None,0.407049,0,0,0.978261,mist,0.217391,588
None,0.407049,0,0,0.978261,snow,0.217391,588
None,0.407049,0,0,0.978261,fog,0.217391,588
None,0.391173,0,0,0.978261,snow,0.26087,1045
None,0.391173,0,0,0.978261,mist,0.26087,1045
None,0.391173,0,0,0.978261,'moderate rain',0.26087,1045
None,0.373075,0,0,0.978261,mist,0.304348,1556
None,0.373075,0,0,0.978261,'light snow',0.304348,1556
None,0.362756,0,0,0.978261,'light snow',0.347826,2289
None,0.352596,0,0,0.978261,'light snow',0.391304,3092
None,0.352596,0,0,0.978261,haze,0.391304,3092
None,0.347198,0,0,0.815217,'light snow',0.434783,3629
None,0.337831,0,0,0.01087,haze,0.478261,4051
None,0.345452,0,0,0.434783,'scattered clouds',0.521739,4348
None,0.352754,0,0,0.434783,'scattered clouds',0.565217,4337
None,0.358946,0,0,0.01087,'sky is clear',0.608696,4548
None,0.358946,0,0,0.217391,'few clouds',0.652174,4400
None,0.358946,0,0,0.054348,'sky is clear',0.695652,4222
None,0.361327,0,0,0.217391,'few clouds',0.73913,4155
None,0.348151,0,0,0.217391,'few clouds',0.782609,3993
None,0.331164,0,0,0.054348,'sky is clear',0.826087,3333
None,0.309573,0,0,0.054348,'sky is clear',0.869565,2910
None,0.287982,0,0,0.054348,'sky is clear',0.913043,2761
None,0.273535,0,0,0.01087,'sky is clear',0.956522,2695
None,0.25512,0,0,0.01087,'sky is clear',1,1771
None,0.247182,0,0,0.01087,'sky is clear',0,1128
None,0.239244,0,0,0.01087,'sky is clear',0.043478,652
None,0.233529,0,0,0.01087,'sky is clear',0.086957,520
None,0.232418,0,0,0.01087,'sky is clear',0.130435,313
None,0.231307,0,0,0.01087,'sky is clear',0.173913,249
None,0.22448,0,0,0.01087,'sky is clear',0.217391,426
None,0.222099,0,0,0.01087,'sky is clear',0.26087,751
None,0.220829,0,0,0.054348,'sky is clear',0.304348,978
None,0.22448,0,0,0.054348,'sky is clear',0.347826,1718
None,0.250516,0,0,0.054348,'sky is clear',0.391304,2444
None,0.274488,0,0,0.054348,'sky is clear',0.434783,3306
None,0.297666,0,0,0.054348,'sky is clear',0.478261,3641
None,0.320845,0,0,0.054348,'sky is clear',0.521739,3964
None,0.344658,0,0,0.054348,'sky is clear',0.565217,4043
None,0.362756,0,0,0.054348,'sky is clear',0.608696,3996
None,0.376409,0,0,0.054348,'sky is clear',0.652174,4102
None,0.390538,0,0,0.217391,'few clouds',0.695652,4679
None,0.392761,0,0,0.01087,'sky is clear',0.73913,4569
None,0.394825,0,0,0.434783,'scattered clouds',0.782609,4424
None,0.390697,0,0,0.01087,'sky is clear',0.826087,3892
None,0.381013,0,0,0.054348,'sky is clear',0.869565,3320
None,0.363074,0,0,0.054348,'sky is clear',0.913043,2545
None,0.3572,0,0,0.01087,'sky is clear',0.956522,1682
None,0.341324,0,0,0.01087,'sky is clear',1,952
None,0.330846,0,0,0.01087,'sky is clear',0,543
None,0.327195,0,0,0.01087,'sky is clear',0.043478,311
None,0.314971,0,0,0.01087,'sky is clear',0.086957,246
None,0.316082,0,0,0.01087,'sky is clear',0.130435,352
None,0.310049,0,0,0.01087,'sky is clear',0.173913,807
None,0.301476,0,0,0.01087,'sky is clear',0.217391,2683
None,0.300206,0,0,0.01087,'sky is clear',0.26087,5147
None,0.296079,0,0,0.434783,'scattered clouds',0.304348,6148
None,0.309414,0,0,0.815217,'broken clouds',0.347826,5557
None,0.356247,0,0,0.815217,'broken clouds',0.391304,4776
None,0.378632,0,0,0.815217,'broken clouds',0.434783,4397
None,0.401651,0,0,0.978261,'overcast clouds',0.478261,4509
None,0.422924,0,0,0.01087,'sky is clear',0.521739,4947
None,0.421972,0,0,0.978261,'light snow',0.565217,4895
None,0.398158,0,0,0.978261,snow,0.608696,4750
None,0.398158,0,0,0.978261,mist,0.608696,4750
None,0.398158,0,0,0.978261,fog,0.608696,4750
None,0.391332,0,0,0.978261,snow,0.652174,4949
None,0.391332,0,0,0.978261,mist,0.652174,4949
None,0.395936,0,0,0.978261,snow,0.695652,6000
None,0.395936,0,0,0.978261,mist,0.695652,6000
None,0.400222,0,0,0.978261,snow,0.73913,5301
None,0.400222,0,0,0.978261,mist,0.73913,5301
None,0.398,0,0,0.978261,'light snow',0.782609,3893
None,0.396888,0,0,0.978261,'light snow',0.826087,2521
None,0.390697,0,0,0.978261,snow,0.869565,2159
None,0.390697,0,0,0.978261,mist,0.869565,2159
None,0.385776,0,0,0.978261,snow,0.913043,2702
None,0.385776,0,0,0.978261,mist,0.913043,2702
None,0.388157,0,0,0.978261,snow,0.956522,2359
None,0.388157,0,0,0.978261,mist,0.956522,2359
None,0.389427,0,0,0.978261,'light snow',1,1040
None,0.389427,0,0,0.978261,'light snow',0,552
None,0.388951,0,0,0.978261,'light snow',0.043478,346
None,0.388951,0,0,0.978261,'overcast clouds',0.086957,277
None,0.386569,0,0,0.978261,'light snow',0.130435,329
None,0.382124,0,0,0.978261,'light snow',0.173913,836
None,0.382124,0,0,0.978261,mist,0.173913,836
None,0.383235,0,0,0.978261,'light snow',0.217391,2555
None,0.383235,0,0,0.978261,mist,0.217391,2555
None,0.381013,0,0,0.978261,'light snow',0.26087,4311
None,0.381013,0,0,0.978261,mist,0.26087,4311
None,0.37752,0,0,0.978261,'light snow',0.304348,4096
None,0.37752,0,0,0.978261,mist,0.304348,4096
None,0.37879,0,0,0.978261,'light snow',0.347826,4790
None,0.37879,0,0,0.978261,mist,0.347826,4790
None,0.385458,0,0,0.978261,'light snow',0.391304,3893
None,0.385458,0,0,0.978261,mist,0.391304,3893
None,0.386252,0,0,0.978261,'light snow',0.434783,3403
None,0.386252,0,0,0.978261,mist,0.434783,3403
None,0.393555,0,0,0.978261,'light snow',0.478261,3587
None,0.393555,0,0,0.978261,mist,0.478261,3587
None,0.398,0,0,0.978261,snow,0.521739,3822
None,0.398,0,0,0.978261,mist,0.521739,3822
None,0.398,0,0,0.978261,fog,0.521739,3822
None,0.398,0,0,0.978261,snow,0.565217,3917
None,0.398,0,0,0.978261,mist,0.565217,3917
None,0.398,0,0,0.978261,fog,0.565217,3917
None,0.398,0,0,0.978261,'heavy snow',0.608696,4058
None,0.398,0,0,0.978261,fog,0.608696,4058
None,0.398,0,0,0.978261,mist,0.608696,4058
None,0.400222,0,0,0.978261,snow,0.652174,4689
None,0.400222,0,0,0.978261,mist,0.652174,4689
None,0.400222,0,0,0.978261,fog,0.652174,4689
None,0.402127,0,0,0.978261,snow,0.695652,4930
None,0.402127,0,0,0.978261,mist,0.695652,4930
None,0.402127,0,0,0.978261,haze,0.695652,4930
None,0.392284,0,0,0.978261,snow,0.73913,4207
None,0.392284,0,0,0.978261,mist,0.73913,4207
None,0.382124,0,0,0.978261,snow,0.782609,2887
None,0.382124,0,0,0.978261,mist,0.782609,2887
None,0.382124,0,0,0.978261,fog,0.782609,2887
None,0.371805,0,0,0.978261,snow,0.826087,1834
None,0.371805,0,0,0.978261,mist,0.826087,1834
None,0.371805,0,0,0.978261,fog,0.826087,1834
None,0.361803,0,0,0.978261,snow,0.869565,1703
None,0.361803,0,0,0.978261,mist,0.869565,1703
None,0.345928,0,0,0.978261,'light snow',0.913043,1450
None,0.345928,0,0,0.978261,mist,0.913043,1450
None,0.335609,0,0,0.978261,'light snow',0.956522,1511
None,0.335609,0,0,0.978261,mist,0.956522,1511
None,0.335609,0,0,0.978261,haze,0.956522,1511
None,0.321003,0,0,0.978261,'light snow',1,1271
None,0.321003,0,0,0.978261,mist,1,1271
None,0.321003,0,0,0.978261,haze,1,1271
None,0.311796,0,0,0.978261,'light snow',0,501
None,0.311796,0,0,0.978261,mist,0,501
None,0.311796,0,0,0.978261,haze,0,501
None,0.30608,0,0,0.978261,'light snow',0.043478,327
None,0.30608,0,0,0.978261,mist,0.043478,327
None,0.295444,0,0,0.978261,'light snow',0.086957,259
None,0.28957,0,0,0.01087,'light snow',0.130435,337
None,0.264169,0,0,0.01087,'light snow',0.173913,821
